SaleID,OrderID,OrderDate,CustomerName,CustomerEmail,ProductID,ProductName,ProductCategory,UnitsSold,UnitPrice,TotalPrice,Revenue,Region,Discount,CustomerID,PaymentMethod,PaymentStatus,OrderStatus,ShippingCost,Carrier,TrackingNumber,CouponCode,CouponDiscount,City,Country,Latitude,Longitude,ShippingAddress,BillingAddress
69c6fe84-0f4a-462e-a4e5-d15e22a59afa,ca578057-a5b1-4c24-8a44-9c2f40c697b1,2024-06-27 14:59:40,Connie Martinez,sharonhill@example.org,86,upon,possible,3,38.99,115.52,115.52,South,1.45,220,Credit Card,Refunded,Shipped,5.31,USPS,184865a6-96f0-4f86-93bc-671c427fff83,garden,1.45,Beaumont,US,33.92946,-116.97725,"962 Angela Center Suite 030, Suttonfort, OR 34150","6222 Noah Fields, North Bryan, OR 61035"
a9e29915-86fe-413c-9722-571a690539fa,9cff159d-2b1a-401d-9579-7bf6214f73c8,2024-02-02 06:33:16,Bruce Williams,robert73@example.com,64,more,federal,4,12.77,48.34,48.34,South,2.74,309,Debit Card,Paid,Shipped,17.0,FedEx,c905e76d-b0fa-4e70-a731-bc3791916103,sound,2.74,American Canyon,US,38.17492,-122.2608,"6309 Castro Mount Suite 481, South Gavinchester, AR 82060","79479 Alicia Mission Apt. 126, Jameston, RI 78710"
d1baadf6-bb60-46ed-9f12-10ecfdb9fcc3,b8cdc9a4-d202-4c03-ba2a-c3142ee36ba4,2024-04-15 21:03:52,Steven Bonilla,smay@example.net,4,general,various,2,59.33,113.16,113.16,East,5.5,496,Debit Card,Refunded,Delivered,16.62,DHL,d4cbacaa-2b32-479f-adcf-1c785f2e747f,wind,5.5,Canton,US,42.30865,-83.48216,"113 Lee Plaza Apt. 802, Rodriguezchester, CA 52818","9665 Allison Avenue Suite 365, New Jessicaborough, MD 15685"
8c624d03-8ab3-4faf-8eb4-7c75975b4c3b,cc597fdb-558a-41dd-9196-b66f426fec58,2024-06-21 03:26:58,Shelby Perez,daniel12@example.net,13,sport,cut,2,31.68,53.61,53.61,West,9.75,370,Debit Card,Paid,Pending,6.08,USPS,d9401e79-f0fc-4210-b916-71c048ac075f,interest,9.75,Sterling,US,39.00622,-77.4286,"74846 Beck Plaza, Levyland, NY 07990","11362 Tonya Villages Apt. 265, Port Alyssafort, FL 97797"
41cc917f-25fe-493d-9b8e-956a41267730,d70ccaea-dce7-4959-9c7c-91ea3ec7f7c3,2024-04-07 06:17:50,Richard Herring,wilsonjohnny@example.org,93,follow,whole,2,96.25,188.87,188.87,East,3.63,198,Debit Card,Paid,Delivered,16.34,USPS,e5b99001-6861-4735-aee3-8700b3637cc1,ground,3.63,Venice,US,27.09978,-82.45426,"PSC 9689, Box 1129, APO AE 40092","797 Young Mews, Lake Joshua, VI 72273"
aca9f123-7783-460b-9242-64924dbb50eb,555f45bf-35d8-4d44-af0d-65663fdfa73b,2024-06-20 13:59:15,Zoe Cross,hgonzalez@example.com,32,wall,network,9,13.07,114.38,114.38,West,3.25,435,Debit Card,Unpaid,Shipped,19.52,UPS,af031fe6-0c4c-453b-8c3f-92355926560d,ever,3.25,Greenville,US,33.41012,-91.06177,"268 Sanders Station, Port Joybury, MN 01405","73755 Erin Mountains, Murraymouth, NH 23911"
8c0cdfed-ea34-4e5d-beee-d0e2aa76197c,6529345b-7852-416d-a52d-3a9e872312a8,2024-03-15 22:26:36,Kristen Sosa,crobbins@example.org,47,record,agent,4,49.5,193.12,193.12,North,4.88,17,Debit Card,Refunded,Shipped,5.74,DHL,0b637de1-e33f-4c66-a4f5-e7ebd82c966c,politics,4.88,Carlsbad,US,32.42067,-104.22884,"667 Meredith Falls Suite 157, Frankport, PW 79700","44408 Martin Parkway Suite 200, Carrburgh, NY 08881"
387141c5-78c5-4d7b-a6df-f169f00f806e,8bbedd81-b8c5-4ac7-9a6d-0e80c16f4376,2024-02-12 04:38:36,Raymond Proctor,probinson@example.net,73,director,fall,5,69.0,336.16,336.16,West,8.84,227,Credit Card,Unpaid,Delivered,18.85,DHL,3b651bcd-e356-4f81-91ac-566e6f86cd38,far,8.84,Davis,US,38.54491,-121.74052,"568 Jennifer Lake Apt. 543, Nathanchester, NC 60532","Unit 6069 Box 5470, DPO AE 17595"
864e3fbb-4ef5-4854-af64-5b62cb56e645,e361599c-0a39-4568-82ba-4b9b3fb0e816,2024-04-17 02:01:11,Daniel Little,amber52@example.org,15,likely,sometimes,9,28.65,256.55,256.55,West,1.3,460,Cash,Unpaid,Shipped,10.79,USPS,7f51cf0b-74b0-428c-83ee-91eb72446d29,place,1.3,Rolla,US,37.95143,-91.77127,"56409 Mary Hollow, Ronaldstad, KS 56247","5009 King Centers Apt. 864, North Kimberly, PR 45862"
f275121f-e23c-49e8-a793-b789c61af56d,b36b3f68-0b0c-4e2b-9221-e1d506b528b5,2024-07-19 06:53:31,Patricia Perez,perryrobinson@example.org,64,to,ok,3,74.01,216.38,216.38,South,5.65,272,Debit Card,Paid,Shipped,16.43,USPS,08251433-b386-4aaa-824a-a4de90a67261,thing,5.65,Davis,US,38.54491,-121.74052,"06164 Hunter Trail Apt. 944, Lake Donald, CT 23003","742 Burton Forge Apt. 732, East Sheilamouth, FL 21830"
2a1f81f0-a04b-4480-a2e2-3af737179422,cdbaac75-efe1-44c0-a451-ce755680c067,2024-05-15 15:27:29,Kristin Gutierrez,roycalvin@example.net,9,nor,candidate,1,33.24,23.93,23.93,East,9.31,199,PayPal,Refunded,Pending,18.26,FedEx,9c0d977e-e96a-400c-bf64-84188bd32ba3,director,9.31,Rosedale,US,39.32011,-76.51552,"1897 Jones Orchard Apt. 322, Carolynside, FM 04892","8214 Brittany Hill, Derrickmouth, ID 07891"
c5b8a5a2-6ff4-4e79-b43d-9b0704bac42b,bb5e1efd-d44f-46fa-ac2d-8e2e6b5fefe8,2024-01-17 01:57:08,Ronald Brown,darren19@example.net,47,its,top,4,23.98,90.31,90.31,South,5.61,367,Debit Card,Unpaid,Cancelled,8.7,FedEx,31dc9a9e-fcef-48c0-b7b7-6174331b839e,church,5.61,Troutdale,US,45.53929,-122.38731,"3762 Leon Road Suite 650, South Kevinmouth, WV 09385","01137 Scott Corners Suite 804, Lake Justin, KS 45233"
117b2cc6-6a9f-4038-912c-53f17ee46884,7c17f1ce-0daf-499f-9073-8f3ed61bc968,2024-04-14 23:13:12,Brian Hampton,bobby43@example.org,1,describe,exactly,5,59.13,288.89,288.89,South,6.76,412,Cash,Paid,Cancelled,16.58,USPS,e90885cf-adf5-4074-87da-212b235c9d8b,myself,6.76,Bourbonnais,US,41.15376,-87.88754,"02350 Tina Walk, Edwardhaven, IL 36259","01336 Schneider Canyon Apt. 625, New Brandon, TX 64071"
62a04533-ee2d-40c6-9c10-d7f4fe1c9985,bd1c788e-8930-498f-88a7-37d3664e31f9,2024-04-29 13:03:42,Chad Simmons,brownmallory@example.org,84,toward,maybe,4,97.27,381.5,381.5,West,7.58,136,Credit Card,Unpaid,Shipped,19.08,FedEx,1e0d7c52-35c0-417a-9ab7-a176d15013dd,young,7.58,Acworth,US,34.06635,-84.67837,"596 Huff Summit, Tylerstad, HI 50276","93807 Smith Islands, East Daniel, VT 42509"
e06c4035-aec0-41c0-9cf9-74c242958ff3,4a637142-d8ea-405e-bd21-affb5089850b,2024-01-02 08:46:08,Traci Taylor,rebekah68@example.com,100,various,I,3,83.14,247.84,247.84,North,1.58,164,Cash,Paid,Shipped,6.03,DHL,280e83af-6035-4d8e-b17d-602431e16fbf,series,1.58,Middletown,US,41.54566,-71.29144,"47129 Troy Street, New Dawnmouth, SD 43847","7614 Ashley Flat Apt. 533, West Shawnchester, VI 43169"
20cae0d2-4e62-46be-a39e-28ddfedeac40,2a046195-512c-436c-8651-b509cc3ee3dd,2024-06-26 09:22:07,Jon Rosario,aaron20@example.net,37,agent,like,8,54.27,427.71,427.71,West,6.45,91,Debit Card,Unpaid,Shipped,13.74,UPS,7d8af8c4-09d2-4222-bb5c-82f1c52b975e,majority,6.45,Beaumont,US,33.92946,-116.97725,"8780 George Road Apt. 312, Kimmouth, IL 15862","25060 Turner Plaza, New Wendyhaven, MD 31672"
3ecd8812-ddb8-4352-b00d-41ebd2a4e598,7c81d77d-d014-49e0-b58f-ff279c5cc6ba,2024-04-01 22:39:29,Karen Miller,dgreen@example.org,54,air,marriage,7,74.2,513.95,513.95,West,5.45,374,PayPal,Refunded,Delivered,11.64,DHL,f570df80-2d5d-4fd2-a31d-04588688a765,success,5.45,Greenfield,US,39.78504,-85.76942,"33553 Thomas Junction Suite 324, Andreaburgh, VA 93373","556 Brian Center, Robertborough, MD 30706"
c6f405ee-cd96-45a7-8701-cd5faf25b906,4b0852a4-4b74-4218-bba4-a272069cbdfb,2024-07-20 19:26:26,Jessica Moss,anthonysalinas@example.org,15,its,quite,6,81.55,479.83,479.83,East,9.47,368,Cash,Refunded,Delivered,5.85,UPS,08e5895f-1f76-4066-9042-7f0d2c68d7f1,material,9.47,Massapequa,US,40.68066,-73.47429,"51336 Erik Extensions, West Clarence, WI 18031","77719 Heather Corner Apt. 083, South Angelastad, OH 11265"
846d4e59-da6c-485c-b4d4-c0fd68fb2cb9,2fd5e6ae-9e0b-4470-b339-aae0f8b1b487,2024-06-24 01:16:13,Willie Yates,lisa41@example.org,85,nature,speech,4,87.3,343.83,343.83,South,5.37,270,PayPal,Paid,Delivered,19.42,UPS,af7492f9-c05e-43e9-950e-98f29db0aacf,decade,5.37,Lutz,US,28.15112,-82.46148,"1497 Lindsay Garden Apt. 242, New Karen, AS 07458","815 Rebecca Pine Suite 838, Simpsonside, AR 80504"
af714cb8-62c4-4526-830d-5b944b4de4ac,c65e178e-916e-4714-8c67-bc53d4609f8b,2024-01-11 01:39:22,Christopher Baker,rachael68@example.org,22,to,relationship,2,41.66,82.12,82.12,South,1.2,230,Cash,Paid,Delivered,16.17,UPS,874a9159-06a1-41d4-8ca9-9c03715856e8,attention,1.2,San Juan,US,26.18924,-98.15529,"77197 Angela Lodge Apt. 502, Owenview, IL 36654","686 Susan Stream, East Jayborough, PA 55672"
586a29aa-c7b4-4578-bdfd-00a6ee7199dc,3d940ea2-c9eb-44e3-9848-7fa64de73695,2024-06-13 14:10:43,Benjamin Montgomery,rhall@example.com,56,door,vote,1,71.14,65.19,65.19,South,5.95,479,Credit Card,Paid,Cancelled,13.92,UPS,f8af4c8f-3fee-4f78-bca6-2a8f18f696f1,him,5.95,Kendall,US,25.67927,-80.31727,"669 Richard Harbor, West Annetown, PA 44944","227 Michael Trace Apt. 102, East Georgeland, HI 42815"
b3cea95f-96f4-45d7-9357-53a891c5e830,5660c8ff-f2ce-41a7-9fbd-e4cfc8de2ced,2024-01-23 18:44:01,Steven Doyle,egordon@example.com,71,travel,of,3,68.62,205.17,205.17,East,0.69,100,Credit Card,Refunded,Cancelled,13.93,DHL,bde82baa-60b2-41c4-be64-1eb66ea6f528,bank,0.69,Brentwood Estates,US,36.02506,-86.77917,"79973 Hahn River, South Brandon, NV 94380","11800 Amber Fork Suite 250, West Shannon, HI 24517"
fa98f12d-aa3f-449a-8ad9-7237c997cfdd,77102ab7-ef3f-4203-8c25-8f4352116a3f,2024-03-25 13:15:36,Brian Williams,nicolemiller@example.org,16,star,boy,7,66.97,459.56,459.56,South,9.23,256,PayPal,Unpaid,Delivered,7.17,UPS,ec19dda7-9a9e-4f1b-8b85-366e2fa4b21f,over,9.23,Searcy,US,35.25064,-91.73625,"USNV Campbell, FPO AP 84716","USNS Baker, FPO AE 50501"
8ee1fce7-d075-4807-a236-23e043a94763,2acd343c-8029-4ce8-a7f8-29bef3e9110f,2024-02-26 12:41:01,Amy Arias,wbailey@example.org,7,west,good,7,80.19,559.88,559.88,North,1.45,335,Cash,Unpaid,Pending,14.66,UPS,8b5d771b-7d88-42be-ab83-22ca21e6c7af,develop,1.45,Deltona,US,28.90054,-81.26367,"8848 Martinez Drive Apt. 382, Margaretmouth, HI 55025","5693 Adams Wells Apt. 004, Baileyport, MD 73497"
9943dddb-1d45-40cf-b3d1-6f430d8baa0f,32fa049f-5fcb-49fa-acbe-fadde4e45820,2024-08-01 00:28:22,James Reynolds,palmerjames@example.com,80,office,language,9,59.62,534.37,534.37,North,2.21,410,PayPal,Paid,Cancelled,10.85,DHL,86a3566d-93af-46e5-aa64-f8cb083a378b,chance,2.21,Saratoga Springs,US,40.34912,-111.90466,"PSC 8295, Box 8081, APO AE 43842","14058 Crosby Point Suite 345, East Ryanport, WV 50500"
5a0d0cee-d6c5-42a3-be65-72520943742f,553fd412-99d9-4fd4-95d0-1feb655508fc,2024-04-09 04:51:12,Kristin Reyes,wroberts@example.com,9,soon,water,1,17.75,13.77,13.77,South,3.98,219,Credit Card,Unpaid,Pending,5.57,FedEx,aa6daf1d-29dc-4830-bdc2-58e4464130cc,production,3.98,Port Richmond,US,40.63316,-74.13653,"867 Martinez Forge Apt. 585, East Jerrytown, MD 98446","4485 Casey Alley Apt. 511, Scotttown, NV 21440"
817398e2-b716-4304-aab0-3f1a3bed3ad1,211b4727-30e6-4243-a9dc-04b9a8a61c95,2024-06-25 13:03:57,Jacob Diaz,qhughes@example.org,94,pattern,baby,10,57.44,571.59,571.59,West,2.81,101,Debit Card,Unpaid,Pending,11.46,USPS,37137fd1-1036-4523-a775-640d6bbd2059,here,2.81,Brenham,US,30.16688,-96.39774,"PSC 4077, Box 1218, APO AP 07450","41949 William Burg Apt. 879, Edwardtown, SD 79804"
18b4e26c-4135-4546-9407-bd25736be228,5868b8c1-0cd0-4a9d-9a77-cbed3c8e7a1b,2024-05-26 12:41:18,Matthew Flores,brianmiller@example.net,60,pick,pick,2,42.12,75.3,75.3,South,8.94,331,Cash,Paid,Delivered,12.52,FedEx,7896297a-46b8-40d8-9c90-560205b4aa0b,already,8.94,Rutland,US,43.61062,-72.97261,"27419 Richards Pines, East Peter, MN 63020","PSC 2866, Box 7621, APO AP 69515"
4f26e375-03f1-4371-a575-d90b788fefda,5b64efc9-3477-4c19-b6a6-371b7cf6b5a8,2024-05-08 22:02:02,Julia Smith,lewiscassandra@example.net,63,reduce,growth,7,57.52,400.29,400.29,East,2.35,137,Credit Card,Refunded,Shipped,10.9,FedEx,7db82d61-bf90-4273-b377-478cd36521d3,heavy,2.35,Odessa,US,31.84568,-102.36764,"56688 Brittany Court Apt. 165, Katherineside, AZ 07209","498 Harris Skyway, West Jennifer, SD 32567"
4f31575a-0bb6-41d1-b3f9-8cf4b1274276,67b09983-af32-4c48-a2ca-eee1a0098f40,2024-03-20 22:42:54,Mark Hernandez,alexander01@example.com,38,head,first,5,52.83,261.48,261.48,West,2.67,68,Debit Card,Unpaid,Pending,11.13,USPS,f43c6622-1e48-4dd6-b792-07d0bb16a8ab,idea,2.67,Troutdale,US,45.53929,-122.38731,"60555 Mcdonald Stream Apt. 893, Lake Destinyville, WI 05518","4892 Richards Courts Apt. 333, Thomaschester, VA 19142"
e4154462-f4c1-4cd8-98c3-ccc3acaea026,f0ac9d96-61a5-4c95-8a0c-93be5bfbe00b,2024-04-24 13:37:41,Samuel Parker,anthonyhernandez@example.net,64,chance,less,1,11.6,1.73,1.73,West,9.87,234,Debit Card,Unpaid,Delivered,14.59,UPS,5b1d9019-b99e-4bb0-9d0d-29c8aed6c6b1,within,9.87,Tyler,US,32.35126,-95.30106,"8514 Perez Garden Suite 472, Kristinview, WV 33407","770 Felicia Camp, Clarkland, NM 89411"
613ec502-4813-483c-9137-ae7ca92d44b5,aef3404b-753c-4739-a85b-0ea1fffb5974,2024-06-30 01:06:16,Nicole Curry,vmartinez@example.net,10,prepare,bring,10,47.67,470.44,470.44,North,6.26,341,Cash,Refunded,Pending,12.22,DHL,4b455171-4e92-43ec-b943-e4e3f1427b95,production,6.26,Brentwood Estates,US,36.02506,-86.77917,"835 Juarez River, North Dianebury, DC 20832","22453 White Corner, East Jennifer, NM 44002"
9f4715f6-a1c1-4f80-8b6f-2ac0c2182555,d7e23aa7-5108-4b77-b629-f07494cf70c8,2024-03-03 20:51:28,Christopher Carroll,xcross@example.com,1,head,lay,10,34.99,345.01,345.01,East,4.89,446,Cash,Refunded,Shipped,5.17,DHL,d74352d3-b692-47c0-aaaa-eee1d3666f16,poor,4.89,Scottsdale,US,33.50921,-111.89903,"43301 Ryan Shore Suite 921, Hendersonhaven, LA 17620","4475 Jeremy Lights, New April, NY 48819"
94c476bb-c7d5-489d-b1c2-eedcb510f428,6d1cdbb6-9d20-4c64-aa30-2ef19f21fe65,2024-02-28 20:23:25,Leslie Bonilla,moralesjoshua@example.org,61,response,state,7,55.98,386.7,386.7,North,5.16,170,Debit Card,Refunded,Shipped,10.76,DHL,0f986da3-9a2e-4473-973f-9f5e0ed4f01d,account,5.16,Lower West Side,US,41.8542,-87.66561,"46329 Nguyen Rapid Apt. 973, South Jacobton, DE 52641","7432 Mccormick Hill, Port Dawn, AK 68728"
8cdbd5fb-a1cd-46ca-896c-4e4d88f459ce,ca503336-60fe-4d2f-99eb-e6c8c0c73626,2024-07-24 00:43:48,Christopher Harris,jgarza@example.org,18,hour,his,3,15.23,36.18,36.18,North,9.51,361,Cash,Paid,Shipped,18.21,FedEx,6fed48c0-ed68-4455-88d2-dc3836fa9926,newspaper,9.51,Palm Valley,US,30.17746,-81.38758,"39022 Christopher Forges, Morristown, WA 70564","3082 Melissa Shoal Apt. 693, Gonzalestown, AK 49917"
b1551433-28ce-410e-8514-52b018a8a6e1,2bbb0e4b-faa7-4378-a032-cacf3b4dae67,2024-07-01 09:04:57,Tina Rodgers,adam72@example.org,56,board,money,10,73.1,730.05,730.05,West,0.95,482,Cash,Paid,Delivered,15.09,DHL,f4997be4-3663-4e29-97eb-0c0e02b157ae,expect,0.95,Encinitas,US,33.03699,-117.29198,"770 Donna Manors Suite 863, Port Jenniferborough, SC 18476","476 Ramirez Flat, East Loriview, SD 05796"
0f53a88d-f411-4ddd-aceb-f032c2d3c9a2,12d3b5f3-0755-43a0-8f1e-61072ba1ced8,2024-03-05 12:01:02,Daniel Anderson,jeffreydunlap@example.net,5,president,anything,2,53.4,106.49,106.49,West,0.31,171,Credit Card,Unpaid,Cancelled,9.63,UPS,b59311b6-5797-464b-a750-79eaec218e0b,couple,0.31,Nutley,US,40.82232,-74.15987,"10740 Mendez Village, New Marilynside, NE 41826","6843 Gonzalez Valleys, South Joel, PR 36506"
5205a0f4-bf50-4f67-b831-4001dbd859b8,23ae791a-b43a-4e4c-ad53-4437c63250bd,2024-05-14 19:45:11,Rodney Simmons,donaldgriffin@example.com,10,thank,theory,3,59.64,170.86,170.86,West,8.06,466,Debit Card,Paid,Delivered,15.42,USPS,a1c7d98a-0f75-41ec-8313-3efdd083b23b,war,8.06,Coralville,US,41.6764,-91.58045,"19357 Nicholas Unions Apt. 567, Jessicashire, UT 23165","463 Wallace Lock Apt. 159, Patrickton, MP 29786"
39712bdd-1ed7-4394-b57d-22d43d0fc78f,edfa717e-811f-474e-b5ab-83933a2aead3,2024-04-04 16:09:23,Kimberly Evans,xmartin@example.net,78,security,most,1,37.76,30.16,30.16,North,7.6,427,Debit Card,Refunded,Pending,18.86,DHL,f458c297-2ab9-4bb2-8990-2b7427e443e9,agency,7.6,Encinitas,US,33.03699,-117.29198,"9109 Laura Common Apt. 163, Lake Sarachester, NY 91882","70787 Lopez Flats Suite 123, Lake Robertberg, IA 08584"
2b1f98cd-adda-4135-b795-03f64e5d54c8,59e3d97b-5119-4383-b58e-747c0c6fadc7,2024-03-25 07:01:02,Mr. David Clarke,stephenwalton@example.org,46,page,economic,3,22.22,59.23,59.23,South,7.43,452,PayPal,Unpaid,Delivered,10.1,DHL,0a341442-bde7-4e94-a994-104d55c30999,knowledge,7.43,Bourbonnais,US,41.15376,-87.88754,"909 Schneider Plaza Suite 464, East Charlesland, GU 59370","PSC 6164, Box 7051, APO AE 05491"
04a12771-9f38-4960-b01e-d89eea7ad54b,9b5bc29d-2cf0-47d5-8dc7-e5fa1ecb5b09,2024-07-17 17:31:23,Beth Mitchell,psimpson@example.net,92,single,sit,3,69.33,198.24,198.24,North,9.75,220,PayPal,Refunded,Pending,19.38,UPS,ade61792-7aa8-4c5b-a771-4b8ca9a37cf0,test,9.75,South Lawndale,US,41.84364,-87.71255,"3505 Hall Oval, Brandonbury, NC 16304","USCGC Willis, FPO AA 64328"
faddac71-d41f-4183-8bd6-0cf0872c700a,9a4de35f-94be-4b65-adc3-76187dba37a7,2024-07-11 03:58:40,Stanley Kirby,amandasmith@example.net,33,growth,money,2,45.99,90.72,90.72,West,1.26,9,Cash,Paid,Pending,14.21,DHL,92494585-804d-4c43-a9bb-76cd4c413467,system,1.26,Massapequa,US,40.68066,-73.47429,"PSC 6734, Box 1751, APO AE 06257","217 Peter Brooks Apt. 814, Angelastad, NH 26608"
5dafd047-0fe7-4069-a11d-6cb00e938606,5c963a96-4840-4653-986a-416522539420,2024-06-05 17:31:48,Deanna Carter,daniellemiller@example.org,20,me,boy,5,35.68,173.94,173.94,West,4.46,369,PayPal,Paid,Shipped,19.58,FedEx,7c111a08-4491-4a1a-afdb-69bf1f2aa6f8,government,4.46,Lexington,US,33.98154,-81.23621,"49858 Gilbert Mission Apt. 913, Pruittchester, MO 42321","97527 Barbara Plaza Suite 446, New Connie, PA 09029"
762c728e-da9e-4c6a-9da9-6ff478d9c6cd,778144dc-fc03-4b7f-8653-7bf9aeb26257,2024-05-11 11:19:55,Laura Ayala,ericfranklin@example.org,53,over,me,2,38.65,69.88,69.88,South,7.42,111,PayPal,Paid,Shipped,9.59,FedEx,83c97ba0-525c-4dfd-882e-c0259e0c3343,about,7.42,Hueytown,US,33.45122,-86.99666,"990 Tyler Falls, Darrenview, GU 10922","8472 Megan Walk Apt. 684, Evanschester, MD 41491"
5759e446-536b-49ae-8da4-337d66f1dc4d,acfa7eb3-eeba-48ce-bb26-f26f45e3a13d,2024-04-01 12:06:12,Laura Yates,stevenwilliams@example.com,56,brother,among,7,51.58,355.89,355.89,North,5.17,79,PayPal,Paid,Pending,13.42,UPS,2946664d-50a7-42d2-a30a-b8bee34887cc,mean,5.17,Brighton Beach,US,40.57788,-73.95958,"7471 Dawson Pass, South Brandy, CO 94252","8393 David Junctions, Zacharyport, ID 38890"
edb20bcc-f80f-4d38-a514-8b2766421680,07bd4606-550e-443d-8bea-d98da8af379a,2024-01-09 04:49:26,Juan Hunter,brandon45@example.org,17,much,save,8,31.56,252.25,252.25,West,0.23,135,Credit Card,Refunded,Cancelled,11.84,USPS,139e6d37-82fb-4b6f-86d2-ab4ba2344ad6,seek,0.23,Fitchburg,US,42.58342,-71.8023,"494 Thomas Loop, Jonesview, MH 48668","41610 Woods Rest Suite 032, Lake Kathrynshire, AR 13641"
bf30e61b-68e6-444b-9e03-b75f5c16993e,85662434-f579-4607-a686-ebb3d6c7b25c,2024-05-01 14:29:46,Gregory Snyder,jade85@example.com,66,take,catch,10,58.04,573.34,573.34,South,7.06,333,Credit Card,Unpaid,Delivered,17.2,UPS,91c28d41-b1e9-43e4-b723-ce3247d1a631,should,7.06,Muskogee,US,35.74788,-95.36969,"Unit 1181 Box 3551, DPO AE 09472","34127 Anna Ferry, Lake Alicestad, SC 47284"
1da156e0-622b-49ed-9721-23662d2495d5,eab755fc-e466-43fc-b3b9-76e53decbcaa,2024-08-03 16:10:41,Lori Ramirez,rebeccamendoza@example.com,31,road,your,9,95.34,854.91,854.91,South,3.15,132,PayPal,Unpaid,Cancelled,16.95,DHL,811f1d2b-c33e-41fe-a1af-beeaf0ffde4d,sign,3.15,Hutchinson,US,38.06084,-97.92977,"6761 Zamora Green Apt. 890, South Nicolehaven, FM 70327","40589 Davis Forges Apt. 282, Lauraville, CA 09392"
acadddd6-4d2a-4426-9208-ce425854d6ec,1837b1fe-d927-4c94-aefe-374067b264cf,2024-02-05 20:10:45,Stacie Davis,hhardy@example.org,93,to,station,5,30.03,148.61,148.61,North,1.54,168,Cash,Paid,Cancelled,5.69,DHL,bdeb8a7e-0b59-4666-8a8d-87e74687446d,minute,1.54,Port Huron,US,42.97086,-82.42491,"5899 William Inlet, Clairefort, AS 19508","07450 Jessica Common Apt. 343, Medinatown, LA 76830"
cc11bcd2-488b-4873-9a4f-3c8d5fef18fb,9fcd8cd3-b3f3-41df-b364-76a40d49a345,2024-05-02 17:41:57,Karen Walters,bradleyriley@example.org,95,appear,about,3,75.9,223.84,223.84,West,3.86,229,Debit Card,Paid,Cancelled,16.97,DHL,b337de2d-563d-45db-a634-834895d68102,exactly,3.86,Shreveport,US,32.52515,-93.75018,"6847 Anita Creek, Tanyashire, ME 30904","1279 Hahn Cape Suite 649, Lake Justin, LA 78154"
1dccd0d0-1454-450e-99fd-c8d5e165340c,4e68e247-676e-4dcc-9e7c-d5920f0ca805,2024-04-01 05:19:04,Andrew Delgado,rodriguezfernando@example.net,13,beat,idea,8,69.95,555.4,555.4,South,4.2,411,PayPal,Unpaid,Cancelled,18.9,DHL,e787c595-0daf-48f2-818d-3597479b0d11,college,4.2,Canton,US,42.30865,-83.48216,"5777 Christina Vista, South Micheal, FM 66475","3094 Gomez Court Suite 863, South Jasmineburgh, PA 62680"
fd74264b-942e-46fd-9b82-f90c86f04213,30feae63-2fae-4745-b11e-8889dd321d66,2024-02-12 01:30:03,Jacqueline Johnson,mkennedy@example.org,25,point,ask,10,49.22,490.42,490.42,West,1.78,242,Debit Card,Refunded,Cancelled,12.81,USPS,13f437af-5da3-4f09-b725-5d6528cfb4ce,debate,1.78,Jersey City,US,40.72816,-74.07764,"20914 Brandon Well Apt. 552, Mitchellport, AK 45697","745 Wilson Center Apt. 296, Lake Lindseyberg, IL 02413"
bfc36e89-0c70-4530-b371-e94e873edae8,63526c43-b853-4251-9724-3c5fcc9dde07,2024-05-14 06:47:55,Zachary Johnson,haileybarnett@example.org,1,type,kind,4,76.9,306.07,306.07,East,1.53,267,Credit Card,Refunded,Delivered,11.82,DHL,aabd3c2f-5783-40a3-9315-b24fd9d5cca1,season,1.53,Front Royal,US,38.91817,-78.19444,"3753 Carolyn Wells Apt. 751, Jesusstad, DC 55190","9660 Richard Squares Apt. 977, Victoriamouth, NV 21787"
69753514-62cd-441b-bf9f-71975825e172,43942476-be13-4d1c-aeed-3c5e80fe6731,2024-02-01 17:28:19,Daisy Mclaughlin,espinozaxavier@example.org,79,open,security,6,96.62,577.75,577.75,West,1.97,242,Cash,Paid,Pending,13.75,USPS,bfd2ad30-3055-4883-bc05-3065b9712a58,four,1.97,Taunton,US,41.9001,-71.08977,"35463 Wise Trail, Mooneymouth, ME 37958","48807 James Heights, New Kevin, MT 65855"
4e382d6d-9a87-4bd8-88bf-42b60ac4a833,c592a9af-f116-4a8d-a286-7a48719a78e1,2024-07-26 14:08:51,Kathleen Jones,freemanjennifer@example.com,89,doctor,matter,7,61.29,426.7,426.7,North,2.33,285,Debit Card,Refunded,Delivered,14.22,DHL,02f34792-7f40-4205-86dd-eabed04907fd,blood,2.33,New City,US,41.80753,-87.65644,"52763 Ford Corners Suite 052, Sandyville, PA 38390","857 Rachel Well Apt. 123, Houseburgh, NH 15346"
0467c86c-92d8-4e2c-b3e3-3c009fabe35e,3cb23acb-90c1-4582-925a-bf08f612c842,2024-06-01 13:20:39,James Thomas,jortega@example.net,82,since,what,3,58.77,170.0,170.0,North,6.31,3,Cash,Unpaid,Cancelled,16.12,DHL,383035c8-aea4-486b-9fd8-0eed638733b3,before,6.31,Mira Mesa,US,32.9156,-117.14392,"49780 Andersen Burgs, West Candacestad, MT 78609","581 Reyes Crest, New Stephanie, IL 13199"
